filename,Site ,Treatment ,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount
Fenswood Farm 24kHz_20240904_210900.WAV,Fenswood Farm,Pre-light treatment,0.000281302,1.33E-08,2.687172532,19.1137206,9,43.72912346,-43.25027663,-45.22056693,1.970290295,0.944850255,0.001370272,0.083782922,0.063192369,0.009973067,12.61298001,2.721916633,296.0259216,0.192575472,1.477011695,0.058238152,0.086018432,1.39678483,0.60141259,2.302582929,0.001165766,0.147762907,0.134837482,0.140134345,0.133842006,1380.044922,5.860353324,0.005765611,0.023046175,0.214540646,0.626928622,0.333307285,4.728469332,6.891919946,71525.35504,0.995301143,0.802392479,1.211613982,247.6723887,0.361075247,39044.23636,2.37E-19,4.99E-05,0.079258167,3.497494103,43.97946865,-33.34667257,0.550241855,0.021511286,0.988868427,0.048099302,496,4.720715282,0.018425136,0.023565891,0.781931917
Fenswood Farm 24kHz_20240904_211000.WAV,Fenswood Farm,Pre-light treatment,0.000285921,2.04E-08,6.211877363,72.57529939,6,44.16465886,-42.81474122,-45.26365366,2.448912437,0.906112048,0.002303113,0.201427688,0.174595124,0.01859914,30.62387857,4.487966647,296.524769,-0.103234641,0.812850979,0.104017593,0.084550802,1.461843423,0.641238871,2.302544415,0.004959201,0.149056024,0.135047447,0.139968476,0.133659593,1378.164063,6.202380536,0.006526896,0.023247915,0.234858072,0.629339705,0.333045462,3.527192593,6.646152759,66314.9348,0.98736456,0.846346438,1.214585753,276.0401513,0.431502158,38145.4,4.18E-19,5.90E-05,0.108751083,33.84682413,44.70936028,-33.359365,1.007679192,0.021479875,0.951196153,0.079228084,817,5.891371487,0.047323507,0.032945148,1.436572592
Fenswood Farm 24kHz_20240904_211100.WAV,Fenswood Farm,Pre-light treatment,0.000285404,1.19E-08,1.326897771,4.899831911,9,43.77325317,-43.20614691,-45.28416341,2.078016501,0.955360183,0.003529999,0.169693985,0.119971344,0.020049981,32.35129633,4.617817545,296.2690075,0.376364409,2.207001055,0.041261735,0.091064692,1.449596966,0.614907526,2.30255738,0.004126417,0.139842563,0.136400221,0.143526966,0.134660496,1388.484375,6.218744313,0.007353153,0.023518354,0.269170367,0.629470233,0.33332714,5.446730585,6.9581515,73022.3997,0.99661531,0.769172772,1.218614308,330.5935409,0.543109301,40730.74545,-2.98E-19,4.79E-05,0.110275278,11.5800011,43.80699663,-33.59696338,0.905652935,0.020900267,0.966608711,0.056051202,578,6.508290295,0.029480217,0.026579235,1.109252255
Fenswood Farm 24kHz_20240904_211200.WAV,Fenswood Farm,Pre-light treatment,0.00028764,1.47E-08,2.452660263,15.23348026,8,43.96042351,-43.01897658,-45.13530068,2.116324106,0.942571733,0.003763205,0.17499011,0.133043121,0.015946777,18.62789089,3.395753984,295.8557323,0.197122051,1.491038648,0.06242116,0.093072362,1.395418871,0.623957903,2.302578511,0.002011887,0.143810817,0.135652346,0.145217384,0.134906365,1391.019531,6.198767749,0.008072576,0.023670188,0.286575155,0.630340836,0.333312179,4.832516052,6.877746189,70681.12451,0.995376893,0.795449254,1.215770948,362.2345068,0.566805929,39680.85455,-4.03E-19,4.99E-05,0.085662265,4.430963459,43.98074126,-33.39626083,0.771983892,0.021388827,0.982667752,0.0564391,582,5.700039426,0.027249806,0.026292398,1.036514402
Fenswood Farm 24kHz_20240904_211300.WAV,Fenswood Farm,Pre-light treatment,0.000289132,1.35E-08,1.278294438,4.306848739,5,43.94538226,-43.03401782,-45.23514994,2.201132122,0.951250254,0.002268203,0.259104393,0.252317015,0.011580058,15.46022266,3.133996812,296.1908401,0.380449518,2.228146954,0.04109186,0.091558702,1.400760219,0.72832612,2.302176194,0.015525184,0.13714318,0.134997455,0.143553251,0.134154362,1383.265625,6.305220355,0.00707262,0.023508358,0.258052615,0.62733739,0.333326961,5.432482729,6.932457049,71702.97138,0.996504722,0.746842229,1.21759576,312.0453884,0.472701332,40643.90909,-4.76E-19,4.95E-05,0.177964388,350.0114139,43.94395235,-33.55856936,1.629005869,0.020992856,0.87298954,0.069045772,712,8.520800907,0.040147401,0.027949367,1.436572592
Fenswood Farm 24kHz_20240904_211400.WAV,Fenswood Farm,Pre-light treatment,0.000296509,1.39E-08,0.971337784,3.285304603,11,44.15046402,-42.82893607,-45.00745248,2.178516413,0.953645684,0.004657304,0.196699583,0.136924009,0.024866896,48.93664636,5.960839759,295.5943396,0.465130164,2.7392275,0.039640222,0.108583587,1.911592275,0.642668477,2.302584321,0.000704532,0.135454046,0.141164426,0.152598124,0.1374556,1417.304688,6.357670807,0.009929096,0.024304793,0.346071112,0.630717328,0.33332803,5.524267714,6.947492542,71869.98199,0.996687696,0.742668688,1.220611844,435.3360489,0.762440446,39876.21818,1.57E-19,5.23E-05,0.130823643,4.435252537,44.18569356,-33.18528519,1.142053871,0.021914711,0.973389308,0.085434445,881,6.208650702,0.052851047,0.032296296,1.636601688
Fenswood Farm 24kHz_20240904_211500.WAV,Fenswood Farm,Pre-light treatment,0.000295323,1.41E-08,1.057361952,3.354239188,9,44.12788584,-42.85151425,-45.11860031,2.267086063,0.952350423,0.003192634,0.3986112,0.363605512,0.017154595,12.67186527,2.740900135,296.055115,0.446685757,2.614582539,0.039180098,0.102439601,1.761493622,0.684849153,2.301545012,0.025426516,0.137927133,0.139717667,0.144659048,0.135812747,1400.365234,6.478436799,0.008219946,0.023888037,0.294354029,0.626909932,0.333327849,5.507462565,6.939381898,71646.58522,0.99662711,0.736706253,1.220243805,408.0593541,0.587661236,40328.18182,-3.11E-19,5.25E-05,0.172918426,267.722269,44.19942478,-33.35624049,1.595466085,0.021487603,0.885983922,0.067591156,697,8.494497614,0.035007758,0.026374429,1.327465813
Fenswood Farm 24kHz_20240904_211600.WAV,Fenswood Farm,Pre-light treatment,0.000294346,1.57E-08,2.047677696,11.54329188,10,44.17248351,-42.80691658,-45.07528726,2.268370679,0.943302596,0.002766243,0.655227299,0.608207068,0.013982687,15.92204307,3.035512527,295.4982268,0.219138328,1.561273105,0.067890683,0.105995898,1.825452463,0.67254629,2.276531208,0.126844823,0.138711085,0.138815818,0.145981472,0.135548693,1397.642578,6.302042068,0.007938086,0.023833702,0.287960434,0.626832592,0.333316791,4.955480923,6.882452488,70311.67041,0.995666072,0.789623151,1.215520132,364.4166424,0.519204309,40273.67273,2.58E-19,5.27E-05,0.44305594,47.88439469,44.2146263,-33.34376178,1.020157706,0.021518496,0.964430216,0.0806827,832,5.902254568,0.048584174,0.024971963,1.945737562
Fenswood Farm 24kHz_20240904_211700.WAV,Fenswood Farm,Pre-light treatment,0.000298529,1.48E-08,1.118794543,3.864237945,10,44.23947028,-42.7399298,-44.87197917,2.13204937,0.95093405,0.003236186,0.213922442,0.162760662,0.019310316,20.62793223,3.591194034,295.2212091,0.497147467,2.977309187,0.039574408,0.117825248,1.997331367,0.655850226,2.302584027,0.000830968,0.136924967,0.14017859,0.149152933,0.13646985,1407.140625,6.197696999,0.009175009,0.023913173,0.329945043,0.628851026,0.333327283,5.458417061,6.930504477,71261.22203,0.996544426,0.738506824,1.217719378,402.6040151,0.654621733,39834.05455,4.82E-20,5.34E-05,0.090648209,4.094255767,44.27589495,-33.11268234,1.093738296,0.022098657,0.976753945,0.097944143,1010,5.606789695,0.065748642,0.02916129,2.254873436
Fenswood Farm 24kHz_20240904_211800.WAV,Fenswood Farm,Pre-light treatment,0.000298763,1.59E-08,1.491373758,6.53473357,10,44.29197748,-42.68742261,-44.91083487,2.223412263,0.946237168,0.002236508,0.639047872,0.593910683,0.013905463,14.38820114,2.728808628,295.4278902,0.3191113,1.937337628,0.058280056,0.112908145,1.92999997,0.690051571,2.292693443,0.078423305,0.139648595,0.138748829,0.148008161,0.136008609,1402.384766,6.2720001,0.008682892,0.023475645,0.316660573,0.626152496,0.333323807,5.23143668,6.901011755,70372.59603,0.99616384,0.764169961,1.217419032,357.8702357,0.604481864,39942.43636,5.74E-20,5.38E-05,0.240305156,17.88374107,44.30917344,-33.12801586,0.969793789,0.02205968,0.97131455,0.083785881,864,5.590142834,0.050426687,0.026666667,1.891184172
Fenswood Farm 24kHz_20240904_211900.WAV,Fenswood Farm,Pre-light treatment,0.000291719,1.40E-08,1.35854532,5.331124314,9,44.03092404,-42.94847605,-44.94912167,2.000645625,0.950489877,0.001699694,0.10738788,0.078735293,0.01432684,11.03342601,2.538730563,294.8942059,0.427213966,2.491705248,0.043706814,0.108904498,1.881184342,0.628513772,2.302583386,0.00104586,0.142905635,0.138496871,0.143557783,0.13481317,1390.058594,5.914843302,0.007071862,0.023238055,0.257732935,0.626788248,0.333325895,5.355138254,6.927667906,71523.57028,0.99641448,0.757224145,1.213391145,326.2292697,0.506323647,39579.94545,-8.41E-20,5.14E-05,0.082290997,3.357553709,44.11123989,-33.13984447,0.619933975,0.022029659,0.989450605,0.064875873,669,4.49181046,0.036462374,0.025383966,1.436572592
Fenswood Farm 24kHz_20240904_212000.WAV,Fenswood Farm,Pre-light treatment,0.000297739,1.65E-08,1.620619113,7.119307937,9,44.29092844,-42.68847164,-44.78360628,2.09513464,0.943520137,0.002339097,0.105180783,0.074221748,0.014042773,11.29719628,2.543135427,295.4858966,0.455599157,2.673763595,0.048409284,0.129434982,2.056477311,0.668615942,2.302583009,0.001151842,0.144408884,0.140763492,0.144314619,0.135608361,1398.257813,5.970765257,0.008104967,0.0232055,0.293927789,0.626825979,0.33332254,5.168965274,6.883977495,69814.27938,0.995996048,0.752971741,1.214188918,354.5970323,0.544643615,38649.90909,-2.37E-19,5.50E-05,0.089500874,4.342520446,44.40291751,-32.96116527,0.817948006,0.022487529,0.984429596,0.083882855,865,4.863121198,0.050426687,0.028013468,1.800261856
Fenswood Farm 24kHz_20240904_212100.WAV,Fenswood Farm,Pre-light treatment,0.000296174,1.49E-08,1.191835684,4.013962785,8,44.18239071,-42.79700937,-44.82167934,2.024669965,0.94973161,0.001867686,0.157743456,0.135920929,0.012040012,7.186043042,1.829067417,295.6281923,0.520951017,3.174938408,0.040162484,0.127513413,2.124541011,0.656350745,2.30256495,0.003529921,0.136464294,0.13946371,0.143873207,0.135414394,1396.257813,5.918747466,0.007184947,0.023095783,0.263771331,0.624979238,0.333326998,5.435412795,6.922972274,71044.49482,0.996482725,0.747001455,1.212799574,288.041897,0.477891481,39472.76364,2.26E-19,5.29E-05,0.081008191,5.621032975,44.23123501,-33.0202217,0.719328795,0.022335152,0.985187458,0.071373157,736,4.731278997,0.036753297,0.027315315,1.345650276
Fenswood Farm 24kHz_20240904_212200.WAV,Fenswood Farm,Pre-light treatment,0.000295901,1.45E-08,1.084755387,3.438711996,7,44.15873068,-42.82066941,-44.8048275,1.984158094,0.951265697,0.001771839,0.101774311,0.077044669,0.011177871,6.281555156,1.69492669,295.1370415,0.524848322,3.209182229,0.039124647,0.125558121,2.186988875,0.647973463,2.302584354,0.000682586,0.136512786,0.140191588,0.143332092,0.134913374,1391.091797,5.873081541,0.006994199,0.023331149,0.255637257,0.62738154,0.333327651,5.489773283,6.932592949,71353.48701,0.996583158,0.746962026,1.212130901,278.2222869,0.436749133,39532.78182,-3.53E-20,5.24E-05,0.071503769,3.30323298,44.19618062,-32.98168302,0.59183361,0.022434472,0.990992349,0.068754849,709,4.107835068,0.029674166,0.024358209,1.218359034
Fenswood Farm 24kHz_20240904_212300.WAV,Fenswood Farm,Pre-light treatment,0.00029559,1.48E-08,1.167540793,3.878216249,9,44.16555758,-42.81384251,-44.8594782,2.045635691,0.94981353,0.002427072,0.125022322,0.107275085,0.013247383,6.135561252,1.582292725,295.2851958,0.507720996,3.062736748,0.039891724,0.122177849,2.067113979,0.65241884,2.302581375,0.001535967,0.136173342,0.139324733,0.144647264,0.13523558,1394.414063,5.977451701,0.007513782,0.023106319,0.267287808,0.627582057,0.333327117,5.444878361,6.923490616,71029.93374,0.996497209,0.744699797,1.213122957,279.3133547,0.522272937,39589.69091,2.41E-19,5.25E-05,0.078898397,4.162585244,44.20112005,-33.05609538,0.737701872,0.022243096,0.985657906,0.085240497,879,4.483843717,0.047323507,0.026289562,1.800261856
Fenswood Farm 24kHz_20240904_212400.WAV,Fenswood Farm,Pre-light treatment,0.00029344,1.46E-08,1.252357692,4.305790157,9,44.10316549,-42.8762346,-44.87102699,1.994792396,0.949363119,0.001937881,0.098709504,0.072396578,0.012327582,7.136141167,1.740393352,294.9204141,0.528909524,3.245468976,0.039068413,0.126795321,2.020500534,0.640989847,2.302584423,0.000660521,0.137062361,0.139867642,0.142322372,0.134806919,1389.994141,5.850558013,0.006978477,0.023093106,0.255956937,0.625405047,0.333326715,5.413510292,6.92065378,71039.02057,0.996443551,0.747517207,1.211733454,260.7652022,0.423072902,39574.47273,4.61E-19,5.17E-05,0.07605261,3.395180928,44.13692608,-33.0887299,0.663629846,0.022159681,0.989776238,0.080585725,831,4.138321033,0.037432118,0.023393939,1.600232761
Fenswood Farm 24kHz_20240904_212500.WAV,Fenswood Farm,Pre-light treatment,0.000297601,1.63E-08,1.382368529,5.018595382,8,44.27780152,-42.70159857,-44.70109319,1.999494618,0.945119853,0.001772408,0.082799064,0.059913087,0.012982311,8.096155077,1.977201682,295.1056886,0.55014517,3.445878688,0.040775993,0.140509127,2.171034546,0.665771399,2.30258199,0.001414344,0.139050529,0.140809485,0.142631452,0.134729445,1389.195313,5.816130194,0.006733934,0.022899243,0.25133934,0.627767524,0.333325382,5.321809749,6.894073848,69948.86897,0.996226784,0.741410908,1.211927396,241.125982,0.354066652,39191.87273,-4.56E-20,5.38E-05,0.078537465,3.376066753,44.3092385,-32.89057608,0.675550701,0.022671027,0.9896925,0.081361521,839,4.184742762,0.036462374,0.024757202,1.472941519
Fenswood Farm 24kHz_20240904_212600.WAV,Fenswood Farm,Pre-light treatment,0.000295864,1.51E-08,1.24604679,4.247152094,8,44.18618525,-42.79321484,-44.75965985,1.966445011,0.948584258,0.001600587,0.098128938,0.06766527,0.012583614,7.297636193,1.938545506,295.4881115,0.535853856,3.308987642,0.039785824,0.131650799,2.195053635,0.656203539,2.302584625,0.000545101,0.139236414,0.138753828,0.141768568,0.134772065,1389.634766,5.796895154,0.006008639,0.022817648,0.227292317,0.626584503,0.333326657,5.409159368,6.915783499,70783.52217,0.996420633,0.745995285,1.210650629,212.7582194,0.326032271,39398,3.50E-19,5.28E-05,0.083078964,3.354500661,44.22273306,-32.94640578,0.639657811,0.022525773,0.989870612,0.072827773,751,4.321440425,0.036850272,0.026666667,1.382019203
Fenswood Farm 24kHz_20240904_212700.WAV,Fenswood Farm,Pre-light treatment,0.000302951,1.80E-08,1.432921002,5.520747393,8,44.47763068,-42.50176941,-44.5980618,2.09629239,0.941812194,0.002250142,0.09581982,0.076323234,0.013232286,8.546121903,2.181294405,295.0681728,0.592511218,3.908110579,0.038885937,0.151970542,2.314228127,0.693598705,2.30258242,0.001297204,0.137159344,0.141147428,0.145805632,0.135996296,1402.257813,5.927549672,0.007546931,0.023160631,0.276274362,0.628362656,0.333324164,5.25052194,6.873355577,68988.95036,0.996059972,0.724713435,1.214417071,284.7686936,0.458362125,38851.38182,-3.15E-19,5.65E-05,0.096166088,4.718434688,44.51761075,-32.71693802,0.841849717,0.0231288,0.982958958,0.093289372,962,4.777669882,0.05799069,0.029530864,1.963922025
Fenswood Farm 24kHz_20240904_212800.WAV,Fenswood Farm,Pre-light treatment,0.000299716,1.66E-08,1.357570835,5.0693958,8,44.34415222,-42.63524786,-44.67370356,2.0384557,0.944969718,0.001970718,0.17533312,0.163499328,0.011538605,6.473941266,1.667039411,294.895422,0.562513654,3.571571247,0.038976528,0.139207447,2.12477908,0.675296313,2.302579125,0.001957065,0.135357062,0.139728665,0.145096834,0.135377078,1395.873047,5.878851463,0.007221316,0.022933412,0.267110209,0.62806585,0.333325268,5.314638839,6.893135236,69823.55652,0.996222849,0.732173409,1.213590408,308.772185,0.459517596,39150.8,2.21E-19,5.47E-05,0.083946061,3.689193089,44.38105498,-32.85562231,0.753435105,0.022762444,0.987779338,0.086792087,895,4.424897654,0.046547711,0.0256,1.818446319
Fenswood Farm 24kHz_20240904_212900.WAV,Fenswood Farm,Pre-light treatment,0.00030471,1.96E-08,2.005057414,10.31558383,10,44.58234605,-42.39705404,-44.65515125,2.258097216,0.935288985,0.001963661,0.67333233,0.626072701,0.011662037,10.62893572,2.098557315,295.659612,0.31621099,1.92487883,0.070991977,0.136650953,2.097299892,0.711637339,2.276569304,0.12740829,0.138387806,0.139772658,0.145378722,0.135757247,1399.792969,6.150803217,0.007203131,0.022929645,0.269063807,0.626222769,0.333315313,4.912700075,6.832294433,68018.93141,0.995334462,0.76656129,1.213636932,341.5042188,0.463969002,38998.6,3.25E-19,5.80E-05,0.369784643,45.00507653,44.63483722,-32.84108564,0.874549441,0.022800571,0.970604202,0.086695112,894,5.064709507,0.044123351,0.02379085,1.854815246
Fenswood Farm 24kHz_20240904_213000.WAV,Fenswood Farm,Pre-light treatment,0.000299707,1.61E-08,1.273265477,4.703296523,9,44.3226342,-42.65676588,-44.71628627,2.05952039,0.946880298,0.002029213,0.400806042,0.36612787,0.011012473,4.814553789,1.262628759,294.658032,0.523773129,3.199679024,0.040089041,0.128272065,2.010911144,0.666359288,2.302543785,0.005066382,0.137959461,0.138577857,0.149119396,0.135723151,1399.441406,5.96077588,0.008137737,0.023437727,0.297692907,0.62748883,0.333325954,5.359097503,6.905107971,70243.23775,0.996329997,0.731935058,1.213555502,379.6915915,0.486623812,39215.69091,-3.29E-21,5.45E-05,0.089063482,3.502465148,44.36254004,-32.93462595,0.802771365,0.022556344,0.987819843,0.094647013,976,4.443312671,0.055663305,0.025300275,2.200320047
Fenswood Farm 24kHz_20240904_213100.WAV,Fenswood Farm,Pre-light treatment,0.000302035,1.67E-08,1.166318744,4.188928982,10,44.40172853,-42.57767155,-44.69485899,2.117187442,0.94659736,0.003236839,0.208171687,0.147531361,0.013751405,8.660292579,2.075288884,294.99433,0.509972352,3.081402364,0.0401433,0.123697658,1.96684941,0.688173117,2.302580079,0.001775417,0.138791905,0.139215751,0.14975387,0.136420979,1406.636719,6.086958806,0.008506351,0.02352692,0.305045541,0.623595777,0.333326358,5.387243323,6.903363656,69940.86655,0.996371077,0.722255558,1.215458833,412.4236253,0.569552541,39192.69091,1.52E-19,5.55E-05,0.099309508,4.292068927,44.44130189,-32.8670876,0.846418183,0.022732417,0.983995714,0.095034911,980,4.700282328,0.054596587,0.027547401,1.982106488
Fenswood Farm 24kHz_20240904_213200.WAV,Fenswood Farm,Pre-light treatment,0.000310068,1.88E-08,1.078987203,3.715888624,9,44.67866903,-42.30073105,-44.43341215,2.132681095,0.943761946,0.003257671,0.214909095,0.139447432,0.018196293,12.9067955,2.634956283,294.7365127,0.553008123,3.474354236,0.039439071,0.137025305,2.13481492,0.723899305,2.302582183,0.001352515,0.138678757,0.138975791,0.152796623,0.136982425,1412.425781,6.070050161,0.0086899,0.023458473,0.312114016,0.622274119,0.333326388,5.389419975,6.885651741,68847.33951,0.996323685,0.703668208,1.215353558,375.3273203,0.536763681,38812.85455,1.46E-19,5.90E-05,0.101451877,3.942487164,44.71017051,-32.56654022,0.850739611,0.023532767,0.984590024,0.090865012,937,4.843499762,0.054208689,0.029228758,1.854815246
Fenswood Farm 24kHz_20240904_213300.WAV,Fenswood Farm,Pre-light treatment,0.000307611,1.82E-08,1.128384525,3.957588214,9,44.5962874,-42.38311269,-44.47791293,2.094800242,0.944382836,0.002420586,0.19988024,0.139460235,0.014928061,6.312761988,1.616009116,294.7585336,0.53796275,3.328655317,0.03915614,0.130337292,2.034940551,0.709773957,2.30258456,0.000582212,0.136221834,0.138578857,0.152138584,0.136550544,1407.972656,6.017303066,0.008389667,0.023551217,0.30650186,0.626387552,0.333326249,5.379523372,6.889521942,69153.87189,0.996317599,0.706829883,1.214340129,396.0576084,0.511210722,38976.85455,2.73E-19,5.79E-05,0.100006752,3.653922028,44.62838653,-32.63705121,0.823464553,0.023342504,0.986642984,0.093095423,960,4.61357997,0.054402638,0.027962617,1.945737562
Fenswood Farm 24kHz_20240904_213400.WAV,Fenswood Farm,Pre-light treatment,0.000311085,1.99E-08,1.213024398,4.245581522,10,44.74266879,-42.2367313,-44.47994421,2.243212906,0.940605437,0.002532464,0.126045701,0.113940528,0.010649302,7.506681083,1.615362055,295.0793286,0.564767689,3.595247065,0.03962565,0.142464001,2.123219286,0.750364657,2.302512698,0.006705482,0.136957295,0.13939972,0.152186622,0.137170141,1414.361328,6.164793953,0.009487554,0.024057921,0.339855116,0.625426122,0.333325362,5.320553355,6.865872541,68155.05766,0.996148966,0.70111235,1.216732352,404.7861507,0.551046061,38970.87273,5.30E-19,5.99E-05,0.214693893,12.86138519,44.77578618,-32.67142093,1.37607878,0.023250321,0.957642167,0.090574088,934,6.772100914,0.044899147,0.028383142,1.582048298
Fenswood Farm 24kHz_20240904_213500.WAV,Fenswood Farm,Pre-light treatment,0.000307606,2.50E-08,3.82118322,33.71549785,10,44.85042306,-42.12897703,-44.56307473,2.434097703,0.912671987,0.001774818,0.688639849,0.643748182,0.009555981,6.483782424,1.578483482,295.4773099,0.085894878,1.187932166,0.108689781,0.129116086,2.050666903,0.772299909,2.281422671,0.114508454,0.152894967,0.138134931,0.146044919,0.135803087,1400.265625,6.167304916,0.007428543,0.023268001,0.268531008,0.625780289,0.33321855,3.986924555,6.689203041,64756.11952,0.991436159,0.790070531,1.21414468,295.6793715,0.379392306,36589.94545,-4.61E-19,6.73E-05,0.229573879,17.67539743,45.2810777,-32.52474829,0.859522545,0.023646267,0.977357468,0.088343677,911,4.844552432,0.042474787,0.027162791,1.563863835
Fenswood Farm 24kHz_20240904_213600.WAV,Fenswood Farm,Pre-light treatment,0.00029653,1.52E-08,1.250640751,4.527930503,9,44.20648477,-42.77291531,-44.7689161,1.996000793,0.94859286,0.001600449,0.086824566,0.064855644,0.010738854,7.474276711,1.846566236,295.1725607,0.482865893,2.867468752,0.041477613,0.118935758,1.890192651,0.655998199,2.302584089,0.000800162,0.138452462,0.137520034,0.146427416,0.135235201,1394.410156,5.87073446,0.006946844,0.02314761,0.261391493,0.626081192,0.333326387,5.389372548,6.915829211,70752.81828,0.996405002,0.74045375,1.21230574,314.227524,0.374884074,39396.81818,-3.11E-20,5.30E-05,0.090486916,4.032933861,44.24059905,-32.99651325,0.650252719,0.0223962,0.987193416,0.064972847,670,4.500093136,0.023855702,0.024296296,0.981961013
Fenswood Farm 24kHz_20240904_213700.WAV,Fenswood Farm,Pre-light treatment,0.00030091,1.67E-08,1.224850676,4.33215311,9,44.37619816,-42.60320193,-44.59772582,1.994523886,0.945789932,0.001332532,0.066087825,0.048603151,0.010007411,4.720740434,1.293436238,294.8782685,0.54338567,3.380064027,0.03910589,0.132180412,2.054915933,0.680933186,2.302584276,0.000722064,0.135809653,0.137879974,0.146829853,0.13532404,1395.326172,5.815286161,0.006914453,0.023163475,0.259366854,0.628733862,0.333326131,5.371246716,6.898302272,69823.94963,0.996322527,0.7254799,1.211497488,296.7704393,0.380699314,39048.14545,-4.71E-19,5.51E-05,0.09829319,3.34175946,44.40946243,-32.79755485,0.645872616,0.022915126,0.989904589,0.076609775,790,4.234304049,0.037723041,0.025300813,1.491125982
Fenswood Farm 24kHz_20240904_213800.WAV,Fenswood Farm,Pre-light treatment,0.000314175,2.06E-08,1.353413512,5.186725749,13,44.83695927,-42.14244082,-44.32424736,2.181806539,0.939350524,0.002343956,0.442262672,0.400053802,0.009430556,5.490217248,1.39307689,295.4200208,0.577062507,3.728831171,0.042651962,0.159041964,2.262058917,0.768842874,2.301999223,0.019015144,0.138395888,0.138820817,0.151091702,0.136431019,1406.740234,6.267885395,0.00820877,0.023515991,0.300925224,0.62664539,0.33332407,5.245394074,6.857970585,68016.88124,0.996003468,0.706991538,1.217068357,377.5094559,0.494484804,38469.21818,7.22E-20,6.14E-05,0.108780127,15.75682979,44.87999921,-32.51330518,0.946930134,0.02367744,0.974661414,0.09678045,998,5.015054652,0.054984484,0.028,1.963922025
Fenswood Farm 24kHz_20240904_213900.WAV,Fenswood Farm,Pre-light treatment,0.000319722,2.41E-08,1.483278206,6.075628109,11,45.08675803,-41.89264206,-44.05578387,2.163141813,0.932019069,0.003528171,0.507414549,0.323083216,0.017810295,42.24410183,4.958467615,294.8799734,0.626349673,4.352598016,0.039633792,0.172509964,2.366423182,0.790532892,2.30258212,0.00136782,0.137167426,0.140606519,0.152607187,0.137085849,1413.492188,6.071633536,0.008812645,0.023334205,0.325398487,0.627027492,0.333321005,5.102516614,6.812038393,66035.15539,0.995614181,0.683108405,1.217219122,440.7913878,0.55464507,37827.47273,6.39E-20,6.48E-05,0.117507951,3.731607228,45.11751774,-32.17289998,0.897949168,0.024623796,0.985377925,0.112587277,1161,4.531400803,0.069239721,0.028207407,2.454902531
Fenswood Farm 24kHz_20240904_214000.WAV,Fenswood Farm,Pre-light treatment,0.000317697,2.42E-08,1.652410283,7.200156108,12,45.04680912,-41.93259097,-44.10153196,2.168940989,0.929937093,0.001569467,0.062706201,0.049352363,0.013044432,10.25249845,2.135371337,294.8099749,0.616304438,4.212465815,0.040536108,0.170756971,2.279059424,0.78838828,2.30180829,0.021958463,0.13518734,0.140005619,0.153139239,0.13705611,1413.185547,5.985492707,0.008740097,0.023503087,0.32110057,0.629866871,0.333318581,5.012761532,6.798936504,65801.43119,0.995388939,0.68329924,1.215461328,352.4148967,0.521382656,37954.18182,2.57E-20,6.42E-05,0.118117374,4.129102044,45.0774744,-32.24845505,0.965011612,0.024410532,0.982935177,0.115787432,1194,4.735158595,0.074379364,0.030078431,2.473086994
Fenswood Farm 24kHz_20240904_214100.WAV,Fenswood Farm,Pre-light treatment,0.00031757,2.27E-08,1.402163146,5.595679761,11,44.9910545,-41.98834559,-44.16233061,2.17398502,0.935001425,0.001553255,0.056740486,0.04185095,0.014665912,15.42775179,2.858505633,295.3330721,0.608171963,4.104279963,0.039380204,0.16162738,2.285151016,0.802225133,2.302522347,0.006248416,0.138468626,0.139802653,0.152356117,0.13687919,1411.361328,6.052144074,0.008468277,0.023459788,0.310622177,0.626713148,0.333322424,5.163629341,6.830733772,66764.22673,0.995793695,0.687894038,1.217043656,339.3220832,0.513559548,38113.52727,-4.69E-19,6.34E-05,0.126207212,13.48306623,45.01780408,-32.30712161,0.996634697,0.024246216,0.967682325,0.101920093,1051,5.160713243,0.064197052,0.028704607,2.236688973
Fenswood Farm 24kHz_20240904_214200.WAV,Fenswood Farm,Pre-light treatment,0.00031929,2.42E-08,1.477232584,6.110842243,10,45.07965568,-41.89974441,-44.04633029,2.14658588,0.931755875,0.001539437,0.06912714,0.05798338,0.010206259,11.06522547,2.282184127,294.5190495,0.61517547,4.197173886,0.039005995,0.163714946,2.209134023,0.791144765,2.302579484,0.001884455,0.13628649,0.138030949,0.152747678,0.136257698,1404.953125,5.952464611,0.00860163,0.023550081,0.307851619,0.626310597,0.333320751,5.092312195,6.810390451,65937.61244,0.995602327,0.675544001,1.214509093,342.5952866,0.549341268,37965.32727,-3.84E-19,6.48E-05,0.108369446,4.159049343,45.11537321,-32.18368774,0.889329473,0.024593232,0.982997899,0.106865787,1102,4.704463985,0.071373157,0.029737374,2.400349142
